3.170139318484742619e-01,2.332343219075261320e-01,2.788501948721474055e-01,1.065886526785267407e-01,1.229407526342983364e-01
3.050406191027801306e-01,1.670218693305160207e-01,2.839859890039947432e-01,2.100561247688990107e-01,1.476575475922265179e-01
2.019836874287774253e-01,2.321045325305199913e-01,4.079605472839978875e-01,1.811780263933497892e-01,9.576203459473502100e-02
2.344376660029491022e-01,2.783406801839972133e-01,2.936079234812849492e-01,1.797282426334394223e-01,1.051932944595731501e-01
1.211435535727397733e-01,1.882636484921921260e-01,4.154054959612117903e-01,9.501115937572504611e-02,6.646388277954240476e-02
2.488930516585557973e-01,1.808670373130082387e-01,2.159592077035032975e-01,1.443820415065992790e-01,1.418166384070688735e-01
2.787361412081863499e-01,1.735751691508320704e-01,4.683951076856659457e-01,1.612237849045248250e-01,1.199481983298916477e-01
9.346254143337488773e-02,7.540649031545580694e-02,3.938623666484649677e-01,2.150627631843927412e-01,1.466227219538170645e-01
2.871818716813963612e-01,2.648961750110400692e-01,3.582157338909780497e-01,1.157680643169063661e-01,1.656251423427074210e-01
3.258400252750862647e-01,1.726496119427842202e-01,3.096204884240856270e-01,1.860005120056820171e-01,2.331946338716529565e-01
2.615266447294808394e-01,2.349477979397458505e-01,2.544940784815088453e-01,2.009121883974044898e-01,6.149607107837962161e-02
1.562945393552223061e-01,2.118288490455948747e-01,2.560647574322227893e-01,1.608068967375254621e-01,1.896340145714874859e-01
1.767144979830018725e-01,1.322369338445839870e-01,2.946439055112666239e-01,2.754707829893322524e-01,9.177609176263834545e-02
2.737673581556751001e-01,2.570486034145164078e-01,2.178437434796026417e-01,1.506073007294535249e-01,5.825657373056208899e-02
2.115562013791966733e-01,7.960943370533721253e-02,2.548086579133914675e-01,2.528322076667490759e-01,6.749894806762524180e-02
1.747171345404009146e-01,2.123363521208589400e-01,2.955147650668744630e-01,2.237324761721620203e-01,2.374726446896106846e-01
2.212384457607279309e-01,1.624782039226562447e-01,2.938669843596289910e-01,1.675056515894995934e-01,1.090485910310350082e-01
1.967962743030097772e-01,1.311189126059653098e-01,2.530168824558250429e-01,1.496590169293248729e-01,9.824912810648478434e-02
1.842881930675720759e-01,1.571933018153075512e-01,3.357450653766059778e-01,1.879855509824840398e-01,1.893637580110174023e-01
2.574908218505014834e-01,1.466884608720987471e-01,3.855848233010995552e-01,1.779005361714030009e-01,1.071411014073274659e-01
1.749558077214454221e-01,8.059521720039272696e-02,3.526410601233910258e-01,1.734194053485177411e-01,9.380940781241633997e-02
1.829808071998610952e-01,2.428577733378409209e-01,3.910653292747987564e-01,2.352108693348428925e-01,7.815929136956042966e-02
1.927785678946190018e-01,2.238882309458927466e-01,2.305293873003017857e-01,1.176376655910779528e-01,2.006376724761036179e-01
2.616116794921701794e-01,2.529282827711344384e-01,2.778703327306211168e-01,2.442381101581769520e-01,3.967119079173425655e-02
2.519285322960904128e-01,2.250258255846631084e-01,3.353865737521156687e-01,1.455009189505475919e-01,1.339123377873609466e-01
2.100423205787977365e-01,1.551294391076463719e-01,4.645183062060084800e-01,2.712405019513782767e-01,2.058983577034440571e-01
2.601535491029387526e-01,2.275989255837211345e-01,2.668961135617058389e-01,1.717619079027895845e-01,1.058041742080135794e-01
2.573996426071338273e-01,1.473979410222424624e-01,3.443924353058121501e-01,5.641979317310769071e-02,7.086161695333723087e-02
2.129299040593530534e-01,1.033505230154902754e-01,1.814799238858815222e-01,1.002748978987881151e-01,1.956976648102115857e-01
2.515713400858228255e-01,1.599937876121409752e-01,4.047208559481417778e-01,2.748363551681171080e-01,1.175559790794920845e-01
3.124599190885783973e-01,2.707308130958023251e-01,3.372230970330348243e-01,1.232400816770173463e-01,2.145386263601478105e-01
1.461625547678418457e-01,1.755662032313266285e-01,2.630940337327432599e-01,1.474648578765283269e-01,1.392775055591594646e-01
1.546044805425822455e-01,2.244582521417455567e-01,3.018440636872425920e-01,1.228968905136173795e-01,7.451946261820298345e-02
1.508321084038726223e-01,1.543364141232962394e-01,2.807002077117521366e-01,5.658282935178350626e-02,2.003801760039228552e-01
1.258806304704342405e-01,2.551661232057816919e-01,4.330107785581073232e-01,8.411524826869980209e-02,1.372917527532034332e-01
2.192282080623254858e-01,1.788692901060950358e-01,3.587397349993869389e-01,8.183348259748379760e-02,1.571128099133273781e-01
7.466393042371777256e-02,4.865557234657295893e-02,2.011830249467294052e-01,2.866490053473492727e-01,3.022918125674204370e-01
3.077309890322599828e-01,9.538674215429226999e-02,2.998359384097071811e-01,4.196163162655872081e-02,-7.051523389073138803e-03
2.326352378298668089e-01,1.140098756286986870e-01,4.149110503938908678e-01,2.486914411688119220e-01,1.799503506580693579e-01
2.974191557684813247e-01,9.046080453643817743e-02,2.967005907016079247e-01,1.779421901968727127e-01,2.517997622080869746e-01
3.097921684689548538e-01,1.938327102143392600e-01,1.739881958674570628e-01,9.710647359854288063e-02,1.541027077589431915e-01
1.719315042855735221e-01,2.120966216678610849e-01,1.687546151336959122e-01,2.311193763248984845e-01,1.258328948005313919e-01
1.811412720232628004e-01,2.410179683595399525e-01,3.772539795661264961e-01,2.068152661602145614e-01,7.322405250413489830e-02
2.146695044311111578e-01,1.196891248527587465e-01,2.220931896542016337e-01,1.629856201003520855e-01,1.609802846966852941e-01
