2.481295615434646606e-01,1.816434413194656372e-01,2.947358787059783936e-01,1.548053026199340820e-01,1.206858083605766296e-01
2.234180420637130737e-01,1.660844981670379639e-01,3.276184201240539551e-01,1.588952839374542236e-01,1.239837482571601868e-01
2.399541735649108887e-01,1.861381828784942627e-01,3.281928896903991699e-01,1.443812400102615356e-01,1.013334915041923523e-01
2.390357106924057007e-01,2.052786946296691895e-01,3.415094614028930664e-01,1.187226772308349609e-01,9.545343369245529175e-02
2.209149897098541260e-01,1.895480751991271973e-01,3.418849408626556396e-01,1.462289839982986450e-01,1.014230102300643921e-01
1.882571578025817871e-01,1.912731230258941650e-01,2.998700439929962158e-01,1.803711205720901489e-01,1.402285099029541016e-01
2.158427685499191284e-01,1.655184477567672729e-01,3.756273984909057617e-01,1.405866593122482300e-01,1.024247854948043823e-01
1.555842757225036621e-01,1.380605846643447876e-01,3.713077306747436523e-01,1.837308853864669800e-01,1.513165235519409180e-01
2.075472474098205566e-01,1.802796870470046997e-01,3.500957489013671875e-01,1.375088542699813843e-01,1.245684623718261719e-01
2.358870506286621094e-01,1.567106097936630249e-01,3.195078670978546143e-01,1.539514362812042236e-01,1.339430660009384155e-01
2.354971766471862793e-01,1.659322828054428101e-01,3.058869540691375732e-01,1.546143442392349243e-01,1.380692124366760254e-01
2.270228415727615356e-01,1.722947210073471069e-01,3.470179438591003418e-01,1.460336893796920776e-01,1.076308116316795349e-01
1.615239083766937256e-01,1.539950519800186157e-01,3.206159174442291260e-01,1.793674528598785400e-01,1.844976842403411865e-01
2.136180400848388672e-01,1.696547716856002808e-01,3.132872283458709717e-01,1.654835343360900879e-01,1.379565298557281494e-01
2.108289003372192383e-01,1.717336922883987427e-01,3.346244096755981445e-01,1.551851779222488403e-01,1.276277899742126465e-01
1.401890218257904053e-01,1.190265715122222900e-01,3.839045763015747070e-01,1.884921193122863770e-01,1.683877259492874146e-01
2.269133627414703369e-01,1.804971247911453247e-01,2.800444364547729492e-01,1.657856255769729614e-01,1.467593908309936523e-01
1.484813988208770752e-01,1.639356017112731934e-01,3.438775837421417236e-01,1.934823840856552124e-01,1.502230465412139893e-01
1.575386226177215576e-01,1.329779326915740967e-01,2.926211953163146973e-01,2.103821039199829102e-01,2.064801603555679321e-01
2.300109416246414185e-01,1.709588468074798584e-01,3.105001449584960938e-01,1.642702519893646240e-01,1.242598220705986023e-01
1.858853697776794434e-01,1.287498325109481812e-01,4.211037456989288330e-01,1.679047793149948120e-01,9.635628759860992432e-02
1.896023601293563843e-01,1.810486018657684326e-01,3.160620629787445068e-01,1.727278828620910645e-01,1.405590325593948364e-01
2.124152034521102905e-01,1.881852298974990845e-01,2.672939598560333252e-01,1.749327331781387329e-01,1.571728438138961792e-01
2.317585945129394531e-01,1.781975179910659790e-01,3.218737840652465820e-01,1.485350728034973145e-01,1.196350529789924622e-01
1.934602260589599609e-01,1.527538448572158813e-01,4.087024629116058350e-01,1.413278132677078247e-01,1.037556901574134827e-01
1.738429665565490723e-01,1.434582918882369995e-01,3.752177953720092773e-01,1.835527420043945312e-01,1.239281222224235535e-01
1.796115189790725708e-01,1.995706856250762939e-01,2.924062609672546387e-01,1.641761511564254761e-01,1.642353534698486328e-01
2.136997580528259277e-01,1.797467470169067383e-01,3.202848136425018311e-01,1.481792032718658447e-01,1.380895078182220459e-01
2.173169702291488647e-01,1.554093062877655029e-01,2.718286514282226562e-01,1.643575280904769897e-01,1.910876184701919556e-01
1.698398292064666748e-01,1.651928573846817017e-01,3.365511894226074219e-01,1.795904636383056641e-01,1.488256603479385376e-01
2.335799634456634521e-01,1.867930442094802856e-01,3.118746876716613770e-01,1.481258124113082886e-01,1.196265220642089844e-01
2.445923537015914917e-01,1.968046128749847412e-01,2.592932879924774170e-01,1.577560007572174072e-01,1.415537446737289429e-01
2.024211734533309937e-01,1.690382212400436401e-01,3.155998587608337402e-01,1.511928141117095947e-01,1.617478728294372559e-01
2.270500510931015015e-01,1.747456938028335571e-01,3.392538130283355713e-01,1.481625437736511230e-01,1.107879057526588440e-01
1.956137567758560181e-01,1.574281454086303711e-01,3.364129364490509033e-01,1.544348448514938354e-01,1.561103761196136475e-01
2.195400297641754150e-01,1.791399717330932617e-01,3.247261047363281250e-01,1.414352208375930786e-01,1.351586878299713135e-01
1.675702780485153198e-01,1.189821958541870117e-01,2.498066425323486328e-01,2.298156917095184326e-01,2.338251471519470215e-01
2.339519262313842773e-01,1.875035762786865234e-01,3.548178076744079590e-01,1.338352262973785400e-01,8.989144861698150635e-02
1.389155834913253784e-01,1.130099371075630188e-01,3.346929550170898438e-01,2.482057213783264160e-01,1.651758551597595215e-01
2.162630110979080200e-01,1.492398381233215332e-01,2.896173298358917236e-01,1.582193374633789062e-01,1.866604387760162354e-01
2.501802742481231689e-01,1.624357998371124268e-01,2.739400565624237061e-01,1.607126891613006592e-01,1.527311503887176514e-01
1.903168708086013794e-01,1.500891149044036865e-01,2.563028633594512939e-01,2.029224038124084473e-01,2.003687322139739990e-01
1.827750802040100098e-01,1.683529317378997803e-01,3.338162302970886230e-01,1.721065044403076172e-01,1.429492980241775513e-01
2.204916626214981079e-01,1.894155740737915039e-01,3.156000971794128418e-01,1.395055353641510010e-01,1.349870264530181885e-01
1.880286335945129395e-01,1.513291597366333008e-01,3.133541047573089600e-01,1.757601946592330933e-01,1.715278625488281250e-01
1.912766844034194946e-01,1.576198935508728027e-01,3.066616356372833252e-01,1.967276781797409058e-01,1.477140337228775024e-01
2.166590839624404907e-01,1.809646934270858765e-01,2.883939146995544434e-01,1.485843509435653687e-01,1.653980165719985962e-01
2.095560878515243530e-01,1.665894687175750732e-01,3.306423425674438477e-01,1.652877926826477051e-01,1.279242187738418579e-01
1.949724107980728149e-01,1.563967019319534302e-01,3.337085545063018799e-01,1.704599410295486450e-01,1.444623023271560669e-01
1.624383926391601562e-01,1.415096074342727661e-01,3.659907877445220947e-01,1.956246346235275269e-01,1.344365179538726807e-01
1.443928182125091553e-01,1.516796201467514038e-01,3.171688020229339600e-01,1.923573166131973267e-01,1.944014579057693481e-01
2.069062590599060059e-01,1.649336069822311401e-01,3.171753585338592529e-01,1.721916794776916504e-01,1.387930810451507568e-01
1.515003889799118042e-01,1.235316321253776550e-01,3.737857043743133545e-01,1.840190738439559937e-01,1.671631783246994019e-01
2.204219251871109009e-01,1.676605045795440674e-01,3.708596527576446533e-01,1.514389812946319580e-01,8.961901813745498657e-02
1.861190944910049438e-01,1.721956580877304077e-01,3.929205834865570068e-01,1.415912657976150513e-01,1.071733385324478149e-01
2.080397307872772217e-01,1.480217278003692627e-01,3.469421565532684326e-01,1.625710576772689819e-01,1.344253718852996826e-01
2.029734253883361816e-01,1.466063112020492554e-01,3.290673792362213135e-01,1.712683141231536865e-01,1.500845402479171753e-01
1.900197863578796387e-01,1.274942606687545776e-01,3.390442728996276855e-01,1.909804940223693848e-01,1.524611413478851318e-01
2.251460999250411987e-01,1.911291182041168213e-01,2.868885397911071777e-01,1.624480932950973511e-01,1.343881189823150635e-01
2.176446467638015747e-01,1.523897498846054077e-01,3.137626051902770996e-01,1.814442723989486694e-01,1.347587704658508301e-01
2.055558860301971436e-01,1.622444987297058105e-01,3.505474925041198730e-01,1.503717154264450073e-01,1.312803626060485840e-01
2.093630731105804443e-01,1.764605790376663208e-01,2.703062593936920166e-01,1.686146855354309082e-01,1.752554327249526978e-01
2.011423259973526001e-01,1.400209516286849976e-01,3.105871379375457764e-01,1.794399917125701904e-01,1.688095778226852417e-01
1.964482665061950684e-01,1.736153662204742432e-01,3.254385292530059814e-01,1.708864271640777588e-01,1.336113810539245605e-01
1.565760970115661621e-01,1.312428414821624756e-01,3.350013196468353271e-01,2.084015309810638428e-01,1.687782108783721924e-01
2.193241268396377563e-01,1.757181584835052490e-01,3.655891120433807373e-01,1.271602362394332886e-01,1.122083738446235657e-01
1.938791275024414062e-01,2.107839584350585938e-01,2.951480746269226074e-01,1.570090204477310181e-01,1.431798785924911499e-01
2.184516042470932007e-01,1.990519762039184570e-01,3.356643021106719971e-01,1.365613788366317749e-01,1.102707982063293457e-01
2.136997580528259277e-01,1.797467470169067383e-01,3.202848136425018311e-01,1.481792032718658447e-01,1.380895078182220459e-01
1.963789463043212891e-01,1.712973862886428833e-01,3.305706679821014404e-01,1.646689921617507935e-01,1.370840370655059814e-01
2.091009020805358887e-01,1.519541144371032715e-01,3.063467144966125488e-01,1.752525866031646729e-01,1.573457121849060059e-01
2.329186201095581055e-01,1.915553361177444458e-01,2.971599996089935303e-01,1.520078629255294800e-01,1.263581961393356323e-01
2.046522796154022217e-01,1.788240224123001099e-01,3.210420906543731689e-01,1.501955986022949219e-01,1.452859640121459961e-01
1.694373190402984619e-01,1.620137542486190796e-01,3.824155628681182861e-01,1.807792484760284424e-01,1.053541526198387146e-01
1.892791837453842163e-01,1.747379899024963379e-01,2.703395187854766846e-01,1.968937069177627563e-01,1.687496304512023926e-01
2.372179031372070312e-01,1.957980990409851074e-01,3.013925254344940186e-01,1.349110603332519531e-01,1.306803822517395020e-01
